RA3	RA4	RA8	LA3	LA4	LA8	SepA3	SepA4	SepA8	RV3	RV4	RV8	LV3	LV4	LV8	SepV3	SepV4	SepV8	Student's T-test Significant atrium_ventricle	Student's T-test significant	Student's T-test p-value atrium_ventricle	Student's T-test q-value atrium_ventricle	Student's T-test Difference atrium_ventricle	Student's T-test Test statistic atrium_ventricle	Gene names	Protein IDs	Majority protein IDs	Protein names
NaN	NaN	NaN	22.86306	23.2946	NaN	NaN	22.59213	22.32737	NaN	NaN	NaN	NaN	NaN	NaN	22.0451	22.65023	NaN			0.30753433570763	0.496050509525919	0.421626567840576	0.914868676039134	CLK3	P49761;P49761-1;P49761-3;H3BRE4;H3BQG1;H3BRW2;H3BUL5;H3BVF8;H3BNC8	P49761;P49761-1;P49761-3	Dual specificity protein kinase CLK3
22.84546	23.22009	24.24895	22.42931	23.45136	23.6699	21.98475	22.93808	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.41109	NaN			1	0.991441075794621	-2.31260299682617	0	VEGFB	P49765-2;P49765	P49765-2;P49765	Vascular endothelial growth factor B
25.17348	25.25227	25.80381	25.17421	26.27884	26.25458	25.58417	24.69726	24.61695	26.62073	26.19333	25.73596	25.92273	25.60125	26.35926	26.22558	24.19016	25.60365			0.213503577336577	0.411855680156021	-0.401897006564671	-0.979738905080755	EIF2B2	P49770;G3V5E5;H0YJJ8;H0YK01	P49770;G3V5E5;H0YJJ8	Translation initiation factor eIF-2B subunit beta
31.1373	31.34583	31.71751	31.76568	31.29931	31.13528	30.36494	30.06766	30.82661	31.71133	31.63218	30.92359	30.98841	31.06984	30.17807	29.93944	31.08322	30.05427			0.434982344416023	0.654829268292683	0.231089486016167	0.594708757441166	HINT1	P49773;D6REP8;D6RE99;D6RD60;D6RC06	P49773;D6REP8;D6RE99;D6RD60	Histidine triad nucleotide-binding protein 1
28.77844	27.53349	27.58999	27.90684	28.03716	27.96472	27.80563	27.28965	28.31967	28.23663	27.69305	28.1505	28.47761	28.67959	27.83479	28.25074	28.84041	27.44766			0.230636940605016	0.492193777777778	-0.265044530232746	-0.847638635357566	FHIT	P49789;E9PBZ0;A0A0A0MRB0	P49789	Bis(5-adenosyl)-triphosphatase
27.44861	27.13114	27.36227	26.48484	26.27352	26.58047	26.01525	26.54653	26.21965	27.33748	27.48285	25.22498	26.00108	23.74448	27.68485	26.00898	25.87131	26.22098			0.282347182799987	0.452512369942197	0.498364978366428	0.909497221824682	NUP153	P49790;P49790-3;P49790-2	P49790;P49790-3;P49790-2	Nuclear pore complex protein Nup153
28.41607	29.00392	29.29502	28.74134	28.55731	28.73786	27.79272	28.43293	28.63692	28.3901	28.26593	27.92897	28.68328	28.64722	28.63713	27.6539	27.46568	27.43698			0.0374103136025898	0.175148252310165	0.500543594360352	1.56156009278845	RANBP2	P49792;H0YBN8;F8WBP7	P49792	E3 SUMO-protein ligase RanBP2
24.81274	NaN	23.31327	23.51051	NaN	24.8226	25.52199	NaN	24.12573	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN			1	0.99131988754431	NaN	0	RGS19	P49795	P49795	Regulator of G-protein signaling 19
23.70197	23.36252	25.052	24.33674	25.28778	23.23627	22.60829	NaN	22.86053	23.17779	22.47665	NaN	NaN	24.30515	24.06997	22.803	21.54727	23.89828			0.245960477019623	0.396353823088456	0.623178107397898	1.01678754354988	RGS3	P49796;P49796-6;P49796-4;P49796-9;P49796-1;P49796-2;P49796-7;H7BXY1;A0A087WUY2;P49796-8;H7C539;C9J582;C9J6G2	P49796;P49796-6;P49796-4;P49796-9;P49796-1	Regulator of G-protein signaling 3
24.02437	25.26241	23.76749	24.28299	24.20717	24.92561	24.06126	NaN	24.43358	24.63317	24.37292	24.75624	24.79447	25.22395	25.88604	25.16027	24.97062	25.09804			0.0150705606311169	0.10243853820598	-0.617802831861709	-1.90001628045845	GSK3A	P49840;A8MT37;M0QYV0	P49840;A8MT37	Glycogen synthase kinase-3 alpha
27.83684	27.51119	27.44403	27.23644	27.17703	27.28445	26.50634	27.2878	27.26982	28.25827	27.20256	27.17531	26.93157	27.80741	27.13604	26.90759	27.11456	27.20574			0.914526069685036	0.998286094477711	-0.0205690595838739	-0.071262827750578	GSK3B	P49841-2;P49841	P49841-2;P49841	Glycogen synthase kinase-3 beta
27.70392	27.40105	27.40746	27.02242	27.78388	27.25278	25.12892	26.7714	26.1493	26.59149	26.61947	27.85258	26.11504	26.2432	27.04864	26.23661	26.6421	25.48376			0.257182345674636	0.447167403958091	0.420917087131077	0.918581826111521	NT5C2	P49902;P49902-2;Q5JUV4;Q5JUV3;Q5JUV6;H0YHR8;REV__M0QX83;S4R3E7;S4R3A6;REV__Q17RW3	P49902;P49902-2;Q5JUV4	Cytosolic purine 5-nucleotidase
26.04945	26.4434	26.65472	26.75888	27.19413	27.1456	26.17181	26.62519	26.44936	26.43768	26.55938	27.23571	26.67223	26.16152	26.23422	26.57492	26.18247	25.94044			0.37355635143158	0.658009576427256	0.165995703803166	0.590037924913641	SEPHS1	P49903;P49903-4;P49903-2;P49903-3;Q5T5U6;Q5T5U7	P49903;P49903-4;P49903-2;P49903-3;Q5T5U6	Selenide, water dikinase 1
23.82833	24.80129	25.12664	25.05196	25.21015	25.6106	25.87743	25.59514	25.25703	25.8811	26.09338	26.1239	25.15796	25.97841	26.59078	26.13226	26.20929	25.98934	+	atrium_ventricle	0.00202089017474371	0.0293097345132743	-0.866429222954643	-2.58355071100537	MTHFS;ST20-MTHFS	P49914;P49914-2;A0A0A6YYL1;H3BMB9;H3BN04	P49914;P49914-2;A0A0A6YYL1	5-formyltetrahydrofolate cyclo-ligase
28.19197	28.17817	28.20303	28.15054	28.4948	28.21517	26.84745	27.05279	27.82092	27.90993	28.04906	27.89551	27.14637	27.67371	27.24853	27.48224	26.81421	27.59634			0.131178412620008	0.343920695274307	0.370994144015842	1.11346948897014	GMPS	P49915;P49915-2	P49915;P49915-2	GMP synthase [glutamine-hydrolyzing]
25.31022	24.19077	25.39931	24.15584	24.34496	24.2	22.3088	22.36578	23.1504	24.3501	24.15869	25.51731	24.11767	22.49624	23.02008	24.06497	NaN	22.48161			0.765419757967411	0.885147511848341	0.1603967083825	0.255453874875144	LIG3	P49916;P49916-3;P49916-4;P49916-2;K7ERZ5;K7EQB6;K7ENR9;K7EJR4;K7ELY6	P49916;P49916-3;P49916-4;P49916-2;K7ERZ5	DNA ligase 3
20.01618	21.87882	22.15508	21.91222	22.44012	22.7707	NaN	23.06304	NaN	NaN	24.04618	NaN	NaN	21.92434	NaN	NaN	NaN	NaN			0.307583776000106	0.428998097050428	-0.951522418430873	-0.98627440080413	LIG4	P49917;A0A0C4DGV9	P49917;A0A0C4DGV9	DNA ligase 4;DNA ligase
27.29544	28.37115	27.96345	27.58025	27.94877	27.27906	25.6243	26.78169	26.92025	26.55564	27.05703	27.31199	26.4929	26.60654	27.75545	23.75562	24.48222	27.88256			0.128054063041827	0.241226150767178	0.873824013604057	1.3559255602002	MRE11A	P49959;P49959-3;F8W7U8;P49959-2;F5GXT0;F5H742;F5H256	P49959;P49959-3;F8W7U8;P49959-2	Double-strand break repair protein MRE11A
26.86313	27.55691	27.44451	28.08932	27.61217	27.48008	25.57854	27.23206	27.10169	26.00125	26.1564	25.59912	25.32231	25.83352	27.43921	25.47868	26.31602	26.38826	+	atrium_ventricle	0.00211489865560154	0.0202751322751323	1.15818447536892	2.78096153295312	ENTPD1	P49961;P49961-2;P49961-6;P49961-5;P49961-4;P49961-3;R4GMQ9	P49961;P49961-2;P49961-6;P49961-5;P49961-4;P49961-3	Ectonucleoside triphosphate diphosphohydrolase 1
26.5037	23.02992	24.9044	25.68683	NaN	22.99562	25.48864	21.02743	21.15307	26.37905	NaN	23.34109	20.55272	20.53155	19.54291	22.11445	21.73707	NaN			0.131842430039219	0.205354319180088	1.82029550416129	1.4774749692438	KHK	P50053	P50053	Ketohexokinase
NaN	NaN	26.59648	24.32752	NaN	NaN	26.61653	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN			1	0.991198728917135	NaN	0	RBP2	P50120;D6RB89	P50120;D6RB89	Retinol-binding protein 2
26.21492	24.93161	26.90173	26.90196	26.46653	25.9088	26.23796	26.32691	24.49503	26.71463	25.03112	25.54622	25.57632	23.87108	25.39342	NaN	24.64955	NaN			0.0871501781550473	0.199955056179775	0.788209400479754	1.49139440578658	HNMT	P50135;P50135-2;P50135-3	P50135	Histamine N-methyltransferase
26.10915	27.35892	27.4145	27.41965	26.97367	26.87514	26.06626	26.36164	26.11874	26.65048	26.39483	26.53237	26.36936	26.2583	26.61189	25.43648	25.50867	26.15985			0.0467996025866404	0.184467634366418	0.530603620741104	1.53222824359046	GNAQ	P50148;B1AM21	P50148	Guanine nucleotide-binding protein G(q) subunit alpha
21.30925	NaN	21.96371	21.71041	20.4026	21.50198	NaN	NaN	NaN	21.18804	21.35821	NaN	NaN	NaN	20.81104	NaN	NaN	NaN			0.516361611814001	0.702157049585319	0.258493804931639	0.544218488132274	GNG4	P50150	P50150	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-4
33.44825	32.9276	33.0283	33.32737	33.49822	33.62593	33.06479	33.01235	33.25462	33.13582	32.94681	32.98233	33.04609	33.52438	33.41109	33.36828	33.18401	32.76667			0.444284025710635	0.774049439683586	0.091328091091583	0.42196422053641	IDH3A	P50213;H0YL72;P50213-2;H0YMU3;H0YLI6;H0YKD0;H0YM64;H0YM46;H0YNF8;H0YL05;Q68D72;H0YLF8	P50213;H0YL72;P50213-2;H0YMU3;H0YLI6	Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN			1.0000001	1	0	0	MEOX1;MEOX2	P50221;P50222;P50221-3;P50221-2	P50221;P50222;P50221-3;P50221-2	Homeobox protein MOX-1;Homeobox protein MOX-2
27.28842	28.23704	28.45862	26.96609	27.66696	27.52731	26.49343	24.36993	27.39974	27.1795	27.87332	27.51247	26.82068	26.37229	27.15759	25.376	26.11219	25.94365			0.364911854533099	0.540862265344864	0.451093885633679	0.772790885162361	SULT1A1	P50225;H3BRY5;H3BQX5;P50225-2;E9PM76	P50225;H3BRY5;H3BQX5;P50225-2	Sulfotransferase 1A1;Sulfotransferase
29.384	28.99016	29.25205	29.92988	28.60406	29.00665	27.99809	29.07635	29.38249	28.52275	28.29986	27.27861	29.15788	26.76775	26.95571	27.2007	25.79469	26.81982	+	atrium_ventricle	0.000675904356842997	0.00731639722863741	1.64732805887858	3.3478862894267	CRIP1	P50238;K4DIB9;H3BRQ4	P50238;K4DIB9;H3BRQ4	Cysteine-rich protein 1
18.8935	18.75045	20.73265	NaN	21.04287	18.70394	NaN	22.41792	23.20307	19.31043	NaN	20.43573	NaN	20.87583	21.83337	21.96786	21.52124	NaN			0.599679386390813	0.734629958960328	-0.455829120817636	-0.483139160127503	MMP14	P50281	P50281	Matrix metalloproteinase-14
28.20974	26.92524	27.83702	27.75933	27.76009	27.62561	27.37716	26.77605	26.96499	27.16605	28.91812	27.41409	28.22191	28.04656	28.20504	28.14763	27.73434	26.68351			0.202160138708592	0.414077821011673	-0.366892708672417	-0.976156387191013	PPOX	P50336;H0YFP3;F5GZT7;F5H1I5;H0YFE1;F5H825	P50336	Protoporphyrinogen oxidase
32.33839	31.58257	31.72004	32.27306	32.03515	32.22903	32.22734	31.6047	31.87727	32.14849	32.33554	31.78753	32.52795	32.14856	32.47477	32.23089	32.00735	32.09273			0.119333633423803	0.447741335194231	-0.207361645168728	-0.917507167130644	GDI2	P50395;P50395-2;Q5SX87;V9GYF8;Q5SX90;Q5SX91;V9GYJ7	P50395;P50395-2;Q5SX87	Rab GDP dissociation inhibitor beta
29.14107	28.97891	29.33626	28.85878	28.95108	28.78147	28.39268	28.54918	29.30199	28.94319	28.6985	28.84311	28.21271	28.79928	28.71306	28.66844	28.85097	28.73312			0.128915957276925	0.460869445716903	0.203229056464302	0.89554850911374	EMD	P50402;Q5HY57;F8WEQ1	P50402;Q5HY57	Emerin
27.86944	28.08055	28.2799	29.11691	30.08955	28.93174	28.87537	28.33501	28.53404	28.53025	28.59833	28.21859	28.1693	28.34109	28.64013	28.63072	28.51348	28.4574			0.347234480567475	0.600817843866171	0.22368982103136	0.675844401085902	CPT1A	P50416;P50416-2;H3BP22;H3BUV7;H3BUJ0	P50416;P50416-2	Carnitine O-palmitoyltransferase 1, liver isoform
28.73953	28.85721	29.28639	29.22276	28.84032	29.75599	27.55157	27.79934	28.03994	27.86915	26.95449	27.48493	27.15808	26.05521	25.55836	25.3574	26.03378	27.04874	+	atrium_ventricle	6.20345110436997E-05	0.00118857142857143	2.06365691290961	4.2638215477898	GATM	P50440;P50440-2;P50440-3;H0YMX4;H0YKW9;H0YN43;H0YLC6;H0YL75	P50440;P50440-2;P50440-3	Glycine amidinotransferase, mitochondrial
25.95631	25.52907	26.99118	29.37169	26.83497	26.16062	26.87173	26.55186	27.03475	25.87821	28.15788	26.07435	25.44269	27.22821	27.30835	25.72429	25.82864	27.40576			0.612985110050237	0.770555868233736	0.250423007541233	0.427768320572291	SERPINB8	P50452;P50452-2;C9JVA8;H7BXK7;C9JTJ8;P50452-3	P50452;P50452-2;C9JVA8;H7BXK7	Serpin B8
28.24336	28.5238	28.44087	28.15793	27.47003	28.18641	27.55604	28.17155	27.99846	27.32131	26.91752	26.96763	26.56352	26.94067	27.48968	26.71934	26.27955	26.90139	+	atrium_ventricle	3.35791175875355E-06	0.00104458598726115	1.1830931769477	4.37219327935542	SERPINB9	P50453	P50453	Serpin B9
29.54799	30.36244	30.10475	30.32324	30.64659	30.26361	29.68047	29.67123	30.11855	29.53353	29.60475	29.33341	29.51164	29.43141	29.79877	29.82578	29.44219	29.48362			0.00129179549507957	0.0536366459627329	0.528194003634983	2.24127878037248	SERPINH1	P50454;E9PKH2;H0YEP8	P50454	Serpin H1
33.54582	33.04386	32.32413	32.98378	32.58538	32.67289	33.55751	33.49214	33.57756	33.0855	33.35468	32.58107	33.40363	33.27323	33.17966	33.89735	34.36039	33.62495			0.174804351370546	0.403565067650677	-0.330820719401046	-0.993529722262296	CSRP3	P50461	P50461	Cysteine and glycine-rich protein 3
28.54793	28.82905	29.92068	27.9165	28.23197	28.13247	27.45474	27.03633	27.07194	25.2548	25.48524	21.88915	25.68485	23.65862	23.18009	23.38614	21.73455	22.4838	+	atrium_ventricle	1.09983794224591E-06	0	4.48715294731988	6.48793486734592	PDLIM4	P50479;P50479-2	P50479;P50479-2	PDZ and LIM domain protein 4
31.15243	31.46558	31.17754	31.64354	31.33095	31.66446	30.98298	30.90663	30.89555	30.9162	31.2139	30.58379	30.79722	30.69162	31.03026	30.4801	30.1534	30.65378			0.00228821356141173	0.0648935281837161	0.52215364244249	2.13870402536473	ST13;ST13P5	P50502;Q3KNR6;Q8NFI4;F6VDH7;A0A087X1H6;H7C3I1;Q8IZP2;F8WAQ7	P50502;Q3KNR6;Q8NFI4;F6VDH7;A0A087X1H6	Hsc70-interacting protein;Putative protein FAM10A5
NaN	NaN	NaN	NaN	NaN	21.91112	NaN	NaN	NaN	23.11758	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN			1	0.991077599902236	-1.20646095275879	0	ERF	P50548;P50548-2	P50548;P50548-2	ETS domain-containing transcription factor ERF
28.56758	29.0635	28.90538	27.90868	28.17207	28.38985	27.56253	27.87649	28.67341	28.51908	28.6327	27.98338	27.66268	27.62206	27.9914	27.27471	27.63249	27.20023			0.0461166657040081	0.188100814269097	0.511194652981228	1.5193822199009	VASP	P50552;K7ENL7;K7ENR7;K7EIG8;K7EQD0	P50552	Vasodilator-stimulated phosphoprotein
30.38997	30.42202	30.89937	31.09453	30.91328	30.62139	30.15641	29.94684	30.54204	30.33341	30.27598	30.79002	30.44293	30.26517	30.52281	30.32592	30.41468	30.39795			0.333847611694982	0.66940061942066	0.135221905178494	0.573705835695415	DNM2	P50570;K7EPK9;H7C5U0	P50570	Dynamin-2
24.60349	26.50044	25.24656	24.62717	24.69498	25.05084	25.01525	22.30388	24.92243	25.16615	24.94864	25.78803	24.22369	NaN	24.77118	25.39793	25.30622	25.34864			0.421922239938813	0.607199534613147	-0.344918409983318	-0.666204151285603	DNM2	P50570-4	P50570-4	Dynamin-2
27.8262	28.38521	28.87707	27.66445	27.40665	28.59999	26.64938	27.14977	28.1043	27.82627	28.05181	27.22619	27.62527	27.36586	27.66946	27.23708	27.26419	26.39849			0.14149417141433	0.328683636363636	0.444268968370224	1.14725899762742	METAP2	P50579;P50579-3;G3V1U3;F8VSC4	P50579;P50579-3;G3V1U3	Methionine aminopeptidase 2
26.95638	26.74714	26.5368	26.81665	27.17188	27.33671	26.99572	27.02369	26.49587	25.44079	26.58219	26.83629	26.52367	27.61028	26.44585	25.97609	27.15199	27.417			0.359550111122165	0.603503313840156	0.23296610514323	0.671435920120995	NUDT2	P50583	P50583	Bis(5-nucleosyl)-tetraphosphatase [asymmetrical]
21.95741	24.49625	20.14146	23.20531	22.16119	21.17609	NaN	24.49393	NaN	NaN	NaN	23.05472	NaN	21.88461	NaN	22.27705	21.6252	NaN			0.731180178104339	0.84518718381113	0.308410372052872	0.317895794897586	CDK7	P50613;D6RAD4;D6R9G1;D6REC6;D6RFL0;D6RGG9;D6RI01;D6R9Z2;D6RF14;D6RIG9;A0A0D9SFW9;Q9C098	P50613;D6RAD4;D6R9G1;D6REC6	Cyclin-dependent kinase 7
NaN	20.46782	22.3058	21.22653	22.40826	22.29522	NaN	22.66848	22.08385	21.70447	21.60513	24.32457	NaN	21.23052	NaN	NaN	NaN	NaN			0.663119737015072	0.79855287688846	-0.293892656053817	-0.390499838213394	HLCS	P50747;C9JCQ9;C9JD75;A0A0C4DG27	P50747	Biotin--protein ligase;Biotin--[methylmalonyl-CoA-carboxytransferase] ligase;Biotin--[propionyl-CoA-carboxylase [ATP-hydrolyzing]] ligase;Biotin--[methylcrotonoyl-CoA-carboxylase] ligase;Biotin--[acetyl-CoA-carboxylase] ligase
NaN	20.97876	NaN	NaN	21.00113	23.5438	NaN	NaN	NaN	22.89467	NaN	NaN	NaN	NaN	20.32718	NaN	NaN	NaN			0.884459529818704	0.960753912200526	0.230305353800457	0.147896820141869	KNTC1	P50748;E7ES84;P50748-2;H0YFL5;J3KQF2	P50748;E7ES84	Kinetochore-associated protein 1
NaN	NaN	NaN	NaN	22.5983	NaN	NaN	NaN	NaN	NaN	NaN	25.45604	NaN	23.25026	NaN	NaN	NaN	NaN			1	0.990956500488759	-1.75484752655029	0	RASSF2	P50749;P50749-2	P50749	Ras association domain-containing protein 2
23.33702	23.04567	23.71419	23.20338	24.06784	NaN	NaN	NaN	21.49585	NaN	NaN	NaN	NaN	NaN	NaN	22.10875	20.58646	NaN			0.0543669590009975	0.105778981581798	1.79638385772705	2.10576809812517	CDK9	P50750;P50750-2;X6RE90	P50750;P50750-2	Cyclin-dependent kinase 9
31.1578	29.83677	29.91028	31.23232	29.91656	29.35389	30.72208	31.50777	31.22762	30.69196	31.55481	29.04001	30.83115	31.82259	31.54103	31.71227	31.137	31.5921			0.170030099453041	0.329558340295182	-0.56198077731662	-1.1442781769467	LRBA	P50851-2;P50851;E9PEM5;H0YAC6;H0Y9N9	P50851-2;P50851;E9PEM5;H0YAC6	Lipopolysaccharide-responsive and beige-like anchor protein
30.82684	31.6885	31.43171	31.16651	31.25879	30.98854	30.82692	31.23997	30.75127	31.23369	31.71014	31.45983	31.27014	31.65536	31.25101	31.37415	30.75693	30.64642			0.422534181505608	0.716253261436772	-0.130957921346027	-0.505438344202665	BCAM	P50895;A0A087WXM8;K7ENU8	P50895;A0A087WXM8;K7ENU8	Basal cell adhesion molecule
26.52455	27.50832	27.87279	27.12938	26.19265	27.62289	26.28717	27.27923	26.82723	27.38599	26.99442	27.26999	27.45936	27.41062	29.07112	27.17198	26.89423	27.39591			0.167666294436691	0.361556962025316	-0.423268636067711	-1.07742444935698	PPT1	P50897;E9PMG2;E9PIA8;Q5T0S4;P50897-2;E9PP28;E9PK48;E9PSE5	P50897;E9PMG2;E9PIA8;Q5T0S4;P50897-2	Palmitoyl-protein thioesterase 1
29.25997	28.4107	28.90288	28.68872	29.01167	28.53671	28.63357	28.87074	28.38158	28.35102	28.43742	28.23517	28.53675	28.10769	28.724	28.59356	28.15933	28.80547			0.0290558753903785	0.246135268888156	0.305126190185547	1.34262172011535	RPL14	P50914;E7EPB3	P50914;E7EPB3	60S ribosomal protein L14
31.76671	31.44035	31.38453	31.55078	31.53617	31.46207	31.3912	31.4685	31.42957	31.39673	31.43097	31.177	30.80717	30.93326	30.89786	31.03308	31.10868	31.0378			0.000151330023150965	0.0569804511278195	0.400816175672745	2.21039274221936	CCT8	P50990;P50990-2;H7C4C8;H7C2U0	P50990;P50990-2	T-complex protein 1 subunit theta
31.55641	31.52487	31.53274	31.4482	31.21703	31.22648	31.07361	31.00155	30.97234	30.70685	31.12269	30.55956	30.34889	30.78324	30.52971	30.8007	30.93424	30.92924	+	atrium_ventricle	0.000199557668291804	0.0325353003161222	0.537566079033748	2.53353791337586	CCT4	P50991;P50991-2	P50991;P50991-2	T-complex protein 1 subunit delta
31.95001	31.77651	31.865	32.1881	32.18719	32.07393	31.88932	32.24522	32.11465	31.92984	32.03098	31.2553	31.71244	32.13412	31.94367	31.95335	32.34575	32.33607			0.569388495376562	0.840995835261453	0.0720460679795991	0.321604181367885	ANXA11	P50995;P50995-2;H0Y6E1	P50995;P50995-2	Annexin A11
22.6499	23.34462	22.1808	23.406	23.21079	24.31921	NaN	21.86454	20.99631	21.98151	22.83725	22.00439	25.05718	NaN	NaN	21.43237	NaN	22.19165			0.798953942750481	0.905161608828227	0.162461360295612	0.224443379450131	PAPOLA	P51003;G3XAH6;P51003-2;G3V2A0;H0YJ00;H0YJL4	P51003;G3XAH6;P51003-2	Poly(A) polymerase alpha
29.48333	28.98769	28.93599	29.13494	28.69518	28.38422	28.77794	28.83924	29.24669	29.34083	29.00814	29.1709	28.74018	29.669	28.19859	28.7147	28.49267	28.54477			0.725115490716146	0.898120601547671	0.0672713385687942	0.233601106351222	FXR1	P51114;B4DXZ6;P51114-3;C9JAJ4;C9JZE0;C9JY20;C9JYQ6;C9IZ22;A0A087X1M7;C9J5B4;A0A087WWU4	P51114;B4DXZ6;P51114-3	Fragile X mental retardation syndrome-related protein 1
27.59078	28.0438	28.12957	27.68345	27.81653	27.28886	27.40698	27.09798	26.90254	27.83605	28.11942	26.95626	27.8302	27.28903	27.504	27.5386	27.12011	26.03383			0.44960228093832	0.68297093649085	0.192553414238823	0.552625814564842	FXR2	P51116;I3L1Z2	P51116	Fragile X mental retardation syndrome-related protein 2
27.193	27.81586	28.60918	27.46279	28.12741	26.79414	27.38796	26.87912	27.13261	27.14258	27.80876	27.17035	26.53583	26.84995	27.51766	26.84972	26.95837	26.84134			0.100228167751119	0.292905231689088	0.414169099595814	1.22753220762221	RAB5C	P51148;P51148-2;K7ERI8;F8VVK3;K7ENY4;F8VWU4;F8VSF8;K7EIP6;F8WCY6;F8WD79;F8VPW9;F8VWZ7	P51148;P51148-2;K7ERI8;F8VVK3;K7ENY4	Ras-related protein Rab-5C
29.66865	30.14273	30.63105	30.12792	30.55636	30.47112	29.84527	29.87967	29.93761	30.3955	30.61684	30.08765	30.15822	30.61246	30.96092	30.51041	30.70265	30.33063			0.0312243036253746	0.224483118691263	-0.346100489298504	-1.40367682937715	RAB7A	P51149;C9J592;C9J8S3;C9IZZ0	P51149;C9J592;C9J8S3;C9IZZ0	Ras-related protein Rab-7a
26.73815	27.39501	26.24961	26.69418	26.74124	26.93393	25.89215	26.57888	25.98013	26.93055	27.43046	27.90896	26.99593	27.32432	27.61933	26.78207	27.30982	27.35271	+	atrium_ventricle	0.00218711127281649	0.0398695246971109	-0.716761483086483	-2.41572648210575	RAB9A	P51151	P51151	Ras-related protein Rab-9A
26.57132	25.39509	25.52934	25.26814	25.76941	25.67061	NaN	25.58606	24.95376	25.26073	24.83615	NaN	24.83764	24.46364	23.14085	NaN	24.61409	NaN	+	atrium_ventricle	0.00594332034057771	0.0376466019417476	1.06745060284932	2.54106918036368	RAB13	P51153;A0A087WWB9	P51153	Ras-related protein Rab-13
23.69943	23.88082	24.36906	23.41493	23.71754	23.29137	22.66817	24.17585	23.93319	22.803	23.59946	NaN	23.98442	22.84355	24.21852	23.75022	29.29903	27.04208			0.215071671770389	0.329439554317549	-1.00915908813477	-1.14731516011294	RAB28	P51157;P51157-3;P51157-2;H0Y9S6;H0Y927;Q8WVF3;H0Y9G4	P51157;P51157-3;P51157-2;H0Y9S6	Ras-related protein Rab-28
23.29474	23.04033	NaN	23.11467	23.30703	23.1892	23.45262	NaN	24.40899	23.01502	23.57658	21.94942	23.26942	NaN	NaN	25.77042	24.43466	NaN			0.620560203445661	0.772400858510814	-0.268172627403622	-0.428058553537845	RAB27A	P51159;H3BN55;P51159-2;H3BVH7;H3BS49;H3BUD9;H3BU81	P51159;H3BN55;P51159-2;H3BVH7;H3BS49;H3BUD9	Ras-related protein Rab-27A
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.53653	24.48278	23.84938	24.71743	24.29284	24.18745	NaN	NaN	NaN			1	0.990835430665852	NaN	0	FABP6	P51161;P51161-2	P51161;P51161-2	Gastrotropin
27.23836	27.66024	28.49979	27.96835	28.40527	28.1159	26.27108	26.57542	27.20313	27.74201	26.85555	27.81403	26.92524	26.68485	26.94201	26.17646	26.64403	27.32036			0.1086726639373	0.267922662440571	0.536999384562176	1.29066321182534	PLCD1	P51178	P51178	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1
NaN	22.29774	21.9491	NaN	NaN	NaN	NaN	NaN	NaN	22.26745	21.65735	21.81718	NaN	NaN	NaN	NaN	NaN	NaN			0.493363354410257	0.706247980330172	0.20942211151123	0.567186675638239	PLCD1	P51178-2	P51178-2	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1
22.40312	23.21258	22.88971	23.35944	NaN	22.80345	NaN	NaN	23.56104	22.42972	NaN	NaN	NaN	NaN	NaN	NaN	22.87014	NaN			0.284856208177651	0.484606469002695	0.388297080993652	0.901487171412945	DAP	P51397;B4DQ75	P51397	Death-associated protein 1
29.63862	29.19859	29.77427	29.37557	29.7624	29.64294	28.28555	29.12179	29.47011	29.98251	30.02644	29.66937	29.67351	30.11657	30.07202	29.30819	29.79787	29.31715			0.0426854959249202	0.214490350250179	-0.410421795315212	-1.43308198441788	DAP3	P51398;P51398-2;P51398-3;V9GZ03;V9GYL9;V9GYJ9;V9GYA7;V9GZ61;V9GYC9;V9GYW1;V9GY11;V9GYJ3;V9GYF7;V9GYR8;V9GYL4	P51398;P51398-2;P51398-3;V9GZ03;V9GYL9	28S ribosomal protein S29, mitochondrial
29.54972	28.94	29.0552	29.06638	29.33095	29.76436	29.34858	28.87455	29.88166	29.43344	29.73825	29.28917	29.37036	29.80836	30.15146	29.67086	30.23638	30.05814			0.018257828692721	0.154155584528466	-0.438336266411678	-1.64310342624852	DUSP3	P51452;K7ES89;K7ELG5;K7EPK5	P51452;K7ES89	Dual specificity protein phosphatase 3
23.74632	24.20546	23.32265	24.15236	23.9785	22.91081	23.58026	NaN	NaN	23.72255	24.40328	NaN	23.36239	NaN	23.45714	22.79947	22.49512	NaN			0.328112128083889	0.542611918298589	0.326157887776692	0.77895978415839	MMP15	P51511;H3BT97	P51511	Matrix metalloproteinase-15
